split,ID,Speaker_ID,Speech_Duration_seconds,Gender,Age,Native_Language,transcript_raw,normalised_transcript_raw,hypothesis_raw
test,281474976889220_f3112_chunk_3.wav,,5.32,Female,30-45,Urdu,whereas South-Southern Karnataka has not been exposed to that extent.,,whereas South Southern Karnataka has not been exposed to that extent.
test,281474976885479_f752_chunk_0.wav,,6.7436875,Male,18-30,Kannada,"Alternately, you can use it to create an online course to sell on a website like Udemy.",,alternately you can use it to create an online course to sell on a website like udemy
test,281474976893089_f3150_chunk_1.wav,,8.6824375,Male,60+,Marathi,"Yes, I would like to record a song on Star Maker, singing along with the karaoke music that they provide.",,"Yes, I would like to record a song on Star Maker singing along with the karaoke music that they provide."
test,281474976901158_f1892_chunk_1.wav,,2.7455625,Female,45-60,Maithili,in the education sector of my state are,,in the education sector of my state are
test,281474976896765_f1886_chunk_3.wav,,2.2866875,Female,30-45,Sindhi,culture of Gujarat.,,culture of Gujarat.
test,281474976884448_f657_chunk_0.wav,,1.7263125,Male,45-60,Malayalam,When will Juices be available?,,When will juices be available?
test,281474976901658_f1671_chunk_0.wav,,1.04875,Female,45-60,Kannada,Sumoga,,Show more guy
test,281474976887456_f2807_chunk_0.wav,,4.4828125,Male,30-45,Kannada,Show list of Paid vaccination center for COVAXIN,,Show list of paid vaccination center for Covaxin.
test,281474976884092_f2643_chunk_0.wav,,4.1619375,Female,18-30,Marathi,Descemetoceles occur when the ulcer extends through the stroma.,,Decementocellus occur when the ulcer extends through the stroma.
test,281474976884082_f3206_chunk_0.wav,,3.04,Female,30-45,Hindi,I have travelled solo to Europe,,I have traveled solo to Europe
test,281474976896992_f1780_chunk_1.wav,,4.9705625,Male,30-45,Bengali,"With the advent of digital photography, it is more about taking more pictures",,"With the advent of digital photography, it is more about taking more pictures"
test,281474976889314_f2058_chunk_1.wav,,5.788125,Male,18-30,Urdu,that's why I face difficulties in speaking English fluently and writing also.,,That's why I face difficulties in speaking English fluently and writing also.
test,281474976883856_f1711_chunk_0.wav,,15.7329375,Male,45-60,Nepali,"Meghalaya is a small state comprising of the major tribes, namely Khasi, Garu, and Jayantia. The other linguistic groups are in minority",,"Meghalaya is a small state comprising of the major tribes namely Khasi, Garo and Jayantya. The other linguistic groups are in minority"
test,281474976893616_f2327_chunk_0.wav,,0.4490625,Male,30-45,Malayalam,Next,,Next.
test,281474976903177_f2345_chunk_2.wav,,3.442375,Female,45-60,Tamil,with the help of Kurien and the World Food Programme.,,with the help of Korean and the World Food Programme.
test,281474976896695_f3222_chunk_0.wav,,3.5264375,Female,45-60,Telugu,Can you speak five district names?,,Can you speak five distinct names?
test,281474976888176_f664_chunk_0.wav,,4.127,Female,18-30,Punjabi,What is availability status of Balaji foods Bombay Mixture,,What is availability status of Balaji Foods Bombay Mixture?
test,281474976894267_f3266_chunk_5.wav,,4.4949375,Female,30-45,Kashmiri,"As far as the challenges in education are concerned, the biggest problem",,"As far as the challenges in education are concerned, the biggest problem"
test,281474976885727_f2189_chunk_1.wav,,3.9628125,Female,18-30,Gujarati,"His works, his dramas are very good and influential.",,"His works, his dramas are very good and influential."
test,281474976888962_f3217_chunk_0.wav,,5.0621875,Female,18-30,Konkani,"What is your learning experience of English language in school, university?",,"What is your learning experience of English language in school, university?"
test,281474976893171_f3135_chunk_6.wav,,2.92,Female,60+,Odia,"And particularly, if you go with like-minded people,",,and particularly with people with like-minded people.
test,281474976893853_f3252_chunk_4.wav,,3.9599375,Female,18-30,Bodo,New words are being constantly added to the language.,,The new words are being constantly added to the language.
test,281474976885097_f2049_chunk_1.wav,,11.45075,Male,18-30,Assamese,I work with a qualified instructor. A qualified instructor can help you modify trainings and movements to work around your injury or limitations,,I work with a qualified instructor. A qualified instructor can help you modify trainings and movements to work around your injury or limitations.
test,281474976898569_f201_chunk_0.wav,,1.1654375,Male,60+,Bengali,where is mcdo,,Where is MCDO?
test,281474976899965_f3296_chunk_7.wav,,9.929875,Male,30-45,Maithili,and those seeds were of tomato because I found growing tomato was relatively easy,,those seeds were of tomato because I found growing tomato was relatively easy
test,281474976894774_f2725_chunk_0.wav,,1.1041875,Female,30-45,Nepali,Previous,,PREVIOUS
test,281474976900596_f3268_chunk_4.wav,,9.9666875,Male,30-45,Urdu,"If we talk about Islam, Islam teaches that the role of people on earth",,"If we talk about Islam, Islam teaches that the role of people on earth"
test,281474976888630_f3289_chunk_2.wav,,6.76,Male,45-60,Kannada,But I remember poet and playwright William Shakespeare's,,But I remember poet and playwright William Shakespeare's
test,281474976895131_f1962_chunk_0.wav,,8.4414375,Female,18-30,Bengali,"No, I never had the opportunity to learn or perform a style of dance that is outside of my comfort zone.",,"No, I never had the opportunity to learn or perform a style of dance that is outside of my comfort zone."
test,281474976893075_f2114_chunk_8.wav,,3.030375,Male,60+,Marathi,to converse among people from different states,,to converse among people from different states.
test,281474976901591_f1448_chunk_0.wav,,0.551875,Female,30-45,Maithili,Dog,,Dog
test,281474976896187_f29_chunk_0.wav,,0.6413125,Male,60+,Kannada,Down,,down
test,281474976897330_f2904_chunk_0.wav,,0.575125,Female,30-45,Punjabi,Previous,,previous.
test,281474976887182_f1517_chunk_0.wav,,6.83125,Female,30-45,Konkani,"An An investigation into the attack has begun, and local officials have blamed the Taliban.",,An investigation into the attack has begun and local officials have blamed the Taliban.
test,281474976897535_f2230_chunk_4.wav,,3.1011875,Male,30-45,Sindhi,Meditation or you can call it Dhyana,,meditation or you can call it dhyana.
test,281474976893845_f1948_chunk_1.wav,,18.09875,Female,18-30,Bodo,"I draw whatever comes to my mind. So one day I was bored and surfing the internet and found a pic. So I tried and drew it and I liked the picture, like the outcome of the picture.",,I draw whatever come to my mind. So one day I was bored and surfing through net and found a pig. So I tried and drew it and I like the picture like and the outcome of the picture.
test,281474976897522_f1981_chunk_0.wav,,6.1496875,Male,30-45,Sindhi,Changes are coming in our social and cultural values,,Changes are coming in our social and cultural values.
test,281474976900287_f552_chunk_0.wav,,1.056375,Male,45-60,Kashmiri,emails,,Emails
test,281474976895908_f805_chunk_0.wav,,7.080125,Male,45-60,Gujarati,This area is also known as Navegaon Bandh locally because of the presence of the water body.,,This area is also known as Navigaon Bandh locally because of the presence of the water body.
test,281474976897319_f499_chunk_0.wav,,0.3754375,Female,30-45,Punjabi,Eight,,8.
test,281474976887080_f3201_chunk_0.wav,,8.5600625,Female,30-45,Gujarati,Common mistake which normally singer tend to do is to follow someone else's voice.,,Common mistake which normally singer tend to do is to follow someone else voice.
test,281474976893770_f2784_chunk_0.wav,,0.6275625,Male,30-45,Punjabi,Next,,Next.
test,281474976893408_f225_chunk_0.wav,,0.64125,Female,30-45,Kannada,Next,,Next.
test,281474976888857_f1684_chunk_0.wav,,4.52925,Female,18-30,Nepali,"7th July 1984, 13th October 1990",,"7 July 1984, 30 October 1990"
test,281474976887698_f2175_chunk_4.wav,,20.1614375,Male,30-45,Gujarati,He uses many postmodern techniques in Gujarati literature for the very first time and he also employs himself as one of the characters and this novel has a pretty unique theme and the overall language and the,,He uses many postmodern techniques in Gujarati literature for the very first time and he also employs himself as one of the characters. And this novel has a pretty unique theme and the oral language and the...
test,281474976892193_f1802_chunk_4.wav,,0.963875,Male,30-45,Maithili,96,,96
test,281474976903906_f3261_chunk_2.wav,,6.722625,Female,45-60,Nepali,"like one hour, two hour distance, or 50 to 60 kilometers from my home.",,"like one hour, two hour distance or 50 to 60 kilometers from my home."
test,281474976888157_f3255_chunk_6.wav,,11.685,Male,30-45,Maithili,The way rice is also cooked is a bit different. Rice is cooked in a pot pot known as Dekchi in which it is cooked.,,The way rice is also cooked is a bit different. Rice is cooked in a pot known as Dekchi in which it is cooked.
test,281474976886709_f3213_chunk_10.wav,,11.0,Female,45-60,Telugu,And these people land on the earth and the whole show is about how these people survive,,These people land on the earth and the whole show is about how these people survive.
test,281474976894794_f3270_chunk_12.wav,,4.83725,Female,30-45,Nepali,"Benefits of technology to MSMEs, small businesses",,Benefits of technology to MSMEs Small businesses
test,281474976894274_f2214_chunk_8.wav,,1.8666875,Female,30-45,Kashmiri,This motivated us to learn better.,,This motivated us to learn better.
test,281474976893049_f2688_chunk_0.wav,,6.6289375,Male,60+,Marathi,Jayadeva's Gita Govinda from the 12th century was perhaps the earliest musical composition,,Jaydev's Geet Govind from the 12th century was perhaps the earliest musical composition
test,281474976887054_f399_chunk_0.wav,,2.5741875,Female,30-45,Gujarati,Do you store personal information about me.,,Do you store personal information about me?
test,281474976886878_f2113_chunk_3.wav,,6.794625,Female,18-30,Tamil,"English is one of the most known language, or the most commonly spoken language across the country these days",,English is one of the most known language or the most commonly spoken language across the country these days.
test,281474976885763_f1324_chunk_0.wav,,3.39425,Female,30-45,Kannada,The Alvarado score is the most known scoring system.,,The Alvarado score is the most known scoring system.
test,281474976899798_f2095_chunk_2.wav,,4.386375,Female,30-45,Odia,articles and also the most important thing is,,articles and also the most important thing is
test,281474976893041_f2066_chunk_0.wav,,19.7493125,Female,30-45,Punjabi,Education system in our state is not so good. There is a shortage of teachers and there is a lack of training due to lack of funds. Nowadays private schools are replacing government schools as they are imparting good education.,,"Education system in our state is not so good. There is a shortage of teachers and there is a lack of training due to lack of funds. Nowadays, private schools are replacing government schools as they are imparting good education."
test,281474976888952_f3218_chunk_4.wav,,2.0,Female,18-30,Konkani,and I could sympathize with them.,,and I could sympathize with them.
test,281474976884089_f1894_chunk_6.wav,,8.934,Female,30-45,Hindi,keep them alive. It is working because we do have language-specific channels on the Indian,,to keep them alive and yeah it is working because we do have language specific channels on the indian
test,281474976883859_f1878_chunk_0.wav,,8.0520625,Male,45-60,Nepali,"Meghalaya is a predominantly tribal state with major tribes Khasi, Garu and Jayantya.",,"Meghalaya is a predominantly tribal street with major tribes Khasi, Garo and Jayanthiya."
test,281474976897544_f286_chunk_0.wav,,3.1096875,Female,18-30,Hindi,what's an easy recipe to cook for food,,What's an easy recipe to cook for food?
test,281474976934148_f3024_chunk_0.wav,,6.8455625,Male,60+,Assamese,I want to find all the AICTE approved institutes offering Diploma courses,,I want to find all the AICTE-approved institutes offering diploma courses.
test,281474976884044_f1919_chunk_22.wav,,6.685625,Male,30-45,Hindi,wherein the host Stephen Colbert details the entire news,,wherein the host Stephen Colbert details the entire news.
